link,title,category,latitude,longitude,address
https://www.google.com/maps/place/B%E1%BB%87nh+vi%E1%BB%87n+%C4%91a+khoa+Anh+Qu%E1%BA%A5t/data=!4m7!3m6!1s0x313514ef38115669:0x91b8b4c0ff1baea!8m2!3d21.3846238!4d106.1277052!16s%2Fg%2F1jkwlszzw!19sChIJaVYROO8UNTER6rrxD0yLGwk?authuser=0&hl=en&rclk=1,Bệnh viện đa khoa Anh Quất,General hospital,21.384624,106.127705,"ĐT284, TT. Cao Thượng, Tân Yên, Bắc Giang"
https://www.google.com/maps/place/Trung+T%C3%A2m+Y+T%E1%BA%BF+D%E1%BB%B1+Ph%C3%B2ng+Huy%E1%BB%87n+Hi%E1%BB%87p+Ho%C3%A0/data=!4m7!3m6!1s0x313510af9a3cb307:0x9b3b542061866efa!8m2!3d21.3552091!4d105.9798085!16s%2Fg%2F1pzxlcfn3!19sChIJB7M8mq8QNTER-m6GYSBUO5s?authuser=0&hl=en&rclk=1,Trung Tâm Y Tế Dự Phòng Huyện Hiệp Hoà,General hospital,21.355209,105.979808,"9X4H+3WM Trung Tâm Y Tế Dự Phòng Huyện Hiệp Hoà, TT. Thắng, Hiệp Hòa, Bắc Giang"
https://www.google.com/maps/place/University+of+Michigan+Hospital/data=!4m7!3m6!1s0x883cae688d408bd1:0xb93e3b714cb28a87!8m2!3d42.2837581!4d-83.7311527!16zL20vMDhtaG14!19sChIJ0YtAjWiuPIgRh4qyTHE7Prk?authuser=0&hl=en&rclk=1,University of Michigan Hospital,University hospital,42.283758,-83.731153,"Univ of Michigan Hospital, 1500 E Medical Center Dr, Ann Arbor, MI 48109, United States"
https://www.google.com/maps/place/Northside+Hospital+Gwinnett/data=!4m7!3m6!1s0x88f5be803b3a0009:0x421ded1e3de136c3!8m2!3d33.9631592!4d-84.017493!16s%2Fm%2F04jnbj1!19sChIJCQA6O4C-9YgRwzbhPR7tHUI?authuser=0&hl=en&rclk=1,Northside Hospital Gwinnett,Medical Center,33.963159,-84.017493,"1000 Medical Center Blvd, Lawrenceville, GA 30046, United States"
https://www.google.com/maps/place/Trung+T%C3%A2m+Y+T%E1%BA%BF+Huy%E1%BB%87n+B%C3%ACnh+Xuy%C3%AAn/data=!4m7!3m6!1s0x3134fb0eaaaaaaab:0xcb559c1ec5e89ef9!8m2!3d21.2732511!4d105.6512998!16s%2Fg%2F1pzx5cql9!19sChIJq6qqqg77NDER-Z7oxR6cVcs?authuser=0&hl=en&rclk=1,Trung Tâm Y Tế Huyện Bình Xuyên,General hospital,21.273251,105.6513,"TT. Hương Canh, Bình Xuyên, Vĩnh Phúc"
https://www.google.com/maps/place/OCH+Regional+Medical+Center/data=!4m7!3m6!1s0x888135023c332a8f:0x7fc6bbcc0700924c!8m2!3d33.4760291!4d-88.820645!16s%2Fg%2F11hdyjsy88!19sChIJjyozPAI1gYgRTJIAB8y7xn8?authuser=0&hl=en&rclk=1,OCH Regional Medical Center,Medical Center,33.476029,-88.820645,"OCH Reg'l Medical Ctr, 400 Hospital Rd, Starkville, MS 39759, United States"
https://www.google.com/maps/place/Y+H%E1%BB%8Dc+C%E1%BB%95+Truy%E1%BB%81n+Th%C3%A0nh+%C4%90%E1%BA%A1t/data=!4m7!3m6!1s0x3135a4b28a426ff7:0x2a5a1a4e95b8c914!8m2!3d20.8984668!4d106.0510059!16s%2Fg%2F1pzqk_g9b!19sChIJ929CirKkNTERFMm4lU4aWio?authuser=0&hl=en&rclk=1,Y Học Cổ Truyền Thành Đạt,General hospital,20.898467,106.051006,"V3X2+9CJ Y Học Cổ Truyền Thành Đạt, Tân Lập, Yên Mỹ, Hưng Yên"
https://www.google.com/maps/place/The+Johns+Hopkins+Hospital/data=!4m7!3m6!1s0x89c80462dd7f9b41:0xeceddd36a48a8c8f!8m2!3d39.2967385!4d-76.5927362!16zL20vMDFnMDhm!19sChIJQZt_3WIEyIkRj4yKpDbd7ew?authuser=0&hl=en&rclk=1,The Johns Hopkins Hospital,Hospital,39.296738,-76.592736,"1800 Orleans St, Baltimore, MD 21287, United States"
https://www.google.com/maps/place/B%E1%BB%87nh+vi%E1%BB%87n+%C4%91a+khoa+H%E1%BB%93ng+Ph%C3%BAc/data=!4m7!3m6!1s0x3135091cee720523:0x1934426cc4f1f4ff!8m2!3d21.1679179!4d106.046114!16s%2Fg%2F11fjn5yllk!19sChIJIwVy7hwJNTER__TxxGxCNBk?authuser=0&hl=en&rclk=1,Bệnh viện đa khoa Hồng Phúc,General hospital,21.167918,106.046114,"Nguyễn Văn Cừ/434 Hòa Đình, Võ Cường, Bắc Ninh"
https://www.google.com/maps/place/Viet+Yen+General+Hospital/data=!4m7!3m6!1s0x313512691cf3d1a1:0x20648725f3c6ee8!8m2!3d21.2814364!4d106.0957817!16s%2Fg%2F12mjyhq23!19sChIJodHzHGkSNTER6G48X3JIBgI?authuser=0&hl=en&rclk=1,Viet Yen General Hospital,General hospital,21.281436,106.095782,"73JW+H8F Viet Yen General Hospital, TT. Bích Động, Việt Yên, Bắc Giang"
https://www.google.com/maps/place/UNC+Hospitals/data=!4m7!3m6!1s0x89acc2ee4e815f55:0xc75fcb3a375c5b3d!8m2!3d35.9049367!4d-79.0506255!16zL20vMGYwcGh6!19sChIJVV-BTu7CrIkRPVtcNzrLX8c?authuser=0&hl=en&rclk=1,UNC Hospitals,University hospital,35.904937,-79.050625,"UNC, 101 Manning Dr, Chapel Hill, NC 27514, United States"
https://www.google.com/maps/place/Gia+Lam+Hospital/data=!4m7!3m6!1s0x3135a8c5b4f1deff:0x27e57979c5d3de97!8m2!3d21.0093983!4d105.9440006!16s%2Fg%2F11xgsz760!19sChIJ_97xtMWoNTERl97TxXl55Sc?authuser=0&hl=en&rclk=1,Gia Lam Hospital,General hospital,21.009398,105.944001,"2W5V+QJ2 Gia Lam Hospital, Trâu Quỳ, Gia Lâm, Hà Nội"
https://www.google.com/maps/place/Valley+Medical+Center/data=!4m7!3m6!1s0x54906ad3695b2f31:0x5c10ebba68f5b725!8m2!3d47.4428037!4d-122.2138884!16s%2Fg%2F11csryfrng!19sChIJMS9badNqkFQRJbf1aLrrEFw?authuser=0&hl=en&rclk=1,Valley Medical Center,Medical Center,47.442804,-122.213888,"Vly Medical Ctr, 400 S 43rd St, Renton, WA 98055, United States"
https://www.google.com/maps/place/Giang+Tien+Commune+Medical+Center/data=!4m7!3m6!1s0x31351f6787be630b:0x2ee81da31830dcbd!8m2!3d21.461616!4d105.8524132!16s%2Fg%2F11b6dqt2x_!19sChIJC2O-h2cfNTERvdwwGKMd6C4?authuser=0&hl=en&rclk=1,Giang Tien Commune Medical Center,General hospital,21.461616,105.852413,"FV62+JXV Giang Tien Commune Medical Center, Pho Co Ward, Song Cong Town, Cải Đan, Sông Công, Thái Nguyên"
https://www.google.com/maps/place/BMA+General+Hospital+%28Klang+Hospital%29/data=!4m7!3m6!1s0x30e2993ccd4d9209:0x2abd4b86193d21ec!8m2!3d13.7465459!4d100.5092822!16s%2Fg%2F1234hms7!19sChIJCZJNzTyZ4jAR7CE9GYZLvSo?authuser=0&hl=en&rclk=1,BMA General Hospital (Klang Hospital),Government hospital,13.746546,100.509282,"514 Luang Rd, Pom Prap, Pom Prap Sattru Phai, Bangkok 10100, Thailand"
https://www.google.com/maps/place/Truong+Tho+Clinic/data=!4m7!3m6!1s0x3135ba36c7667cf7:0xe3417d3f7449d516!8m2!3d20.8252977!4d106.0096157!16s%2Fg%2F1pzt864n5!19sChIJ93xmxza6NTERFtVJdD99QeM?authuser=0&hl=en&rclk=1,Truong Tho Clinic,General hospital,20.825298,106.009616,"R2G5+4R9 Truong Tho Clinic, Bo Thoi Hamlet, Hong Tien Ward, Khoai Chau District, Hồng Tiến, Khoái Châu, Hưng Yên"
https://www.google.com/maps/place/University+College+Hospital/data=!4m7!3m6!1s0x48761b28a04a16fd:0xc66b4a8d980bcb8b!8m2!3d51.5250869!4d-0.1364556!16zL20vMDJtNnc5!19sChIJ_RZKoCgbdkgRi8sLmI1Ka8Y?authuser=0&hl=en&rclk=1,University College Hospital,University hospital,51.525087,-0.136456,"235 Euston Rd., London NW1 2BU, United Kingdom"
https://www.google.com/maps/place/B%E1%BB%87nh+vi%E1%BB%87n+TNH+Vi%E1%BB%87t+Y%C3%AAn/data=!4m7!3m6!1s0x313513ef19bf8947:0x3a66fac7f166c8a!8m2!3d21.26698!4d106.103594!16s%2Fg%2F11tscwh80x!19sChIJR4m_Ge8TNTERimwWf6xvpgM?authuser=0&hl=en&rclk=1,Bệnh viện TNH Việt Yên,General hospital,21.26698,106.103594,"7484+P26 Bệnh viện TNH Việt Yên, Đường Nguyễn Thế Nho, TT. Bích Động, Việt Yên, Bắc Giang"
https://www.google.com/maps/place/New+York+Presbyterian+Hospital/data=!4m7!3m6!1s0x89c2f69c7b9303e3:0x65448f44b3f9b0cb!8m2!3d40.8409681!4d-73.9415602!16s%2Fm%2F04ckrzs!19sChIJ4wOTe5z2wokRy7D5s0SPRGU?authuser=0&hl=en&rclk=1,New York Presbyterian Hospital,Hospital,40.840968,-73.94156,"Praveen Hospital Lane, New York, NY 10032, United States"
https://www.google.com/maps/place/Ba+V%C3%AC+District+General+Hospital/data=!4m7!3m6!1s0x3134f4b4f3d2f985:0x500fcf6a15ef12ed!8m2!3d21.2149214!4d105.4096749!16s%2Fg%2F1vzf_qjt!19sChIJhfnS87T0NDER7RLvFWrPD1A?authuser=0&hl=en&rclk=1,Ba Vì District General Hospital,General hospital,21.214921,105.409675,"UBND xã Đồng Thái, Đồng Thái, Ba Vì, Hà Nội"
https://www.google.com/maps/place/L%C6%B0%C6%A1ng+S%C6%A1n+General+Hospital/data=!4m7!3m6!1s0x3134443f5cdc1983:0x8be1fdfb87b47556!8m2!3d20.8747794!4d105.5283751!16s%2Fg%2F1pp2v0ycm!19sChIJgxncXD9ENDERVnW0h_v94Ys?authuser=0&hl=en&rclk=1,Lương Sơn General Hospital,General hospital,20.874779,105.528375,"VGFH+W96 Lương Sơn General Hospital, TT. Lương Sơn, Lương Sơn, Hòa Bình"
https://www.google.com/maps/place/The+Valley+Hospital/data=!4m7!3m6!1s0x89c2e4b8aa8a0f1b:0x827c9f66a91a3027!8m2!3d40.9649595!4d-74.0717285!16s%2Fm%2F04yfq4l!19sChIJGw-KqrjkwokRJzAaqWaffII?authuser=0&hl=en&rclk=1,The Valley Hospital,Hospital,40.964959,-74.071728,"4 Valley Health Plaza, Paramus, NJ 07652, United States"
https://www.google.com/maps/place/King+Chulalongkorn+Memorial+Hospital/data=!4m7!3m6!1s0x30e29f298a27c7e1:0xdb584fa3e3e2f5c0!8m2!3d13.7324595!4d100.5360749!16s%2Fm%2F05mr1lz!19sChIJ4ccniimf4jARwPXi46NPWNs?authuser=0&hl=en&rclk=1,King Chulalongkorn Memorial Hospital,University hospital,13.732459,100.536075,"1873 Rama IV Rd, Pathum Wan, Bangkok 10330, Thailand"
https://www.google.com/maps/place/V%C4%A9nh+Ph%C3%BAc+General+Hospital/data=!4m7!3m6!1s0x3134e5572b9c243b:0xef49d705a98534f3!8m2!3d21.3186281!4d105.6003031!16s%2Fg%2F1tdx65b4!19sChIJOyScK1flNDER8zSFqQXXSe8?authuser=0&hl=en&rclk=1,Vĩnh Phúc General Hospital,General hospital,21.318628,105.600303,"1 Tôn Thất Tùng, Liên Bảo, Vĩnh Yên, Vĩnh Phúc"
https://www.google.com/maps/place/Health+Sciences+Centre+Winnipeg/data=!4m7!3m6!1s0x52ea73e509eeda6b:0xaa800583e3866454!8m2!3d49.9046133!4d-97.1592896!16zL20vMGRfNTNo!19sChIJa9ruCeVz6lIRVGSG44MFgKo?authuser=0&hl=en&rclk=1,Health Sciences Centre Winnipeg,University hospital,49.904613,-97.15929,"820 Sherbrook St, Winnipeg, MB R3A 1R9, Canada"
https://www.google.com/maps/place/Tan+Yen+District+Hospital/data=!4m7!3m6!1s0x3135144000000001:0x55553fcdb2b7fd8!8m2!3d21.3956442!4d106.1257354!16s%2Fg%2F1pztzsky6!19sChIJAQAAAEAUNTER2H8r2_xTVQU?authuser=0&hl=en&rclk=1,Tan Yen District Hospital,General hospital,21.395644,106.125735,"94WG+775 Tan Yen District Hospital, Ngọc Châu, Tân Yên, Bắc Giang"
https://www.google.com/maps/place/Coconut+Creek+Medical+Center/data=!4m7!3m6!1s0x88d9049ffd8d1a87:0x8da5196575ae1a7a!8m2!3d26.247684!4d-80.1875419!16s%2Fg%2F11gf62jj3d!19sChIJhxqN_Z8E2YgRehqudWUZpY0?authuser=0&hl=en&rclk=1,Coconut Creek Medical Center,Medical Center,26.247684,-80.187542,"1301 Lyons Rd, Coconut Creek, FL 33063, United States"
https://www.google.com/maps/place/Bach+Mai+Hospital/data=!4m7!3m6!1s0x3135adffce65e721:0x6a3072a648e4bf17!8m2!3d21.0019284!4d105.8403842!16s%2Fm%2F02r0lpn!19sChIJIedlzv-tNTERF7_kSKZyMGo?authuser=0&hl=en&rclk=1,Bach Mai Hospital,Hospital,21.001928,105.840384,"78 Đ. Giải Phóng, Phương Đình, Đống Đa, Hà Nội"
https://www.google.com/maps/place/NYU+Langone+Hospital+Long+Island/data=!4m7!3m6!1s0x89c27d50ad821595:0x98816e82efee709f!8m2!3d40.7408302!4d-73.6430786!16s%2Fm%2F04g3bnr!19sChIJlRWCrVB9wokRn3Du74JugZg?authuser=0&hl=en&rclk=1,NYU Langone Hospital Long Island,Hospital,40.74083,-73.643079,"259 1st St, Mineola, NY 11501, United States"
https://www.google.com/maps/place/University+Hospital/data=!4m7!3m6!1s0x89c253674088ebdb:0xdf0ebe798c918602!8m2!3d40.740324!4d-74.1893163!16s%2Fm%2F02vp_cq!19sChIJ2-uIQGdTwokRAoaRjHm-Dt8?authuser=0&hl=en&rclk=1,University Hospital,University hospital,40.740324,-74.189316,"Univ Hospital, 150 Bergen St, Newark, NJ 07103, United States"
https://www.google.com/maps/place/Thomas+Jefferson+University+Hospital/data=!4m7!3m6!1s0x89c6c62894fe77ff:0x767d46e478439f5f!8m2!3d39.9480125!4d-75.1566827!16s%2Fm%2F0swn7s9!19sChIJ_3f-lCjGxokRX59DeORGfXY?authuser=0&hl=en&rclk=1,Thomas Jefferson University Hospital,Hospital,39.948012,-75.156683,"111 S 11th St, Philadelphia, PA 19107, United States"
https://www.google.com/maps/place/Thanh+Nhan+Hospital/data=!4m7!3m6!1s0x3135ac0978ea6dc7:0xe5103a9add00b9ed!8m2!3d21.0035559!4d105.859375!16s%2Fm%2F03c_n_v!19sChIJx23qeAmsNTER7bkA3Zo6EOU?authuser=0&hl=en&rclk=1,Thanh Nhan Hospital,General hospital,21.003556,105.859375,"42 P. Thanh Nhàn, Thanh Nhàn, Hai Bà Trưng, Hà Nội"
https://www.google.com/maps/place/Trang+An+General+Hospital/data=!4m7!3m6!1s0x3135ab9c03e97ed1:0xa696ee7dc3fa6f2c!8m2!3d21.0256881!4d105.8353315!16s%2Fg%2F11h1v02df!19sChIJ0X7pA5yrNTERLG_6w33ulqY?authuser=0&hl=en&rclk=1,Trang An General Hospital,General hospital,21.025688,105.835331,"59 Ng. Thông Phong, Văn Chương, Đống Đa, Hà Nội"
https://www.google.com/maps/place/Hong+Ngoc+General+Hospital/data=!4m7!3m6!1s0x3135abba7ba53e11:0x587dbd43c0113ca9!8m2!3d21.0424822!4d105.8441768!16s%2Fg%2F1yl48pt04!19sChIJET6le7qrNTERqTwRwEO9fVg?authuser=0&hl=en&rclk=1,Hong Ngoc General Hospital,General hospital,21.042482,105.844177,"55 P. Yên Ninh, Quán Thánh, Ba Đình, Hà Nội"
https://www.google.com/maps/place/The+Ohio+State+University+Wexner+Medical+Center/data=!4m7!3m6!1s0x88388eeb78c26145:0xb83eeb61208f4a1b!8m2!3d39.9946534!4d-83.0172043!16s%2Fm%2F07kcq95!19sChIJRWHCeOuOOIgRG0qPIGHrPrg?authuser=0&hl=en&rclk=1,The Ohio State University Wexner Medical Center,Hospital,39.994653,-83.017204,"410 W 10th Ave, Columbus, OH 43210, United States"
https://www.google.com/maps/place/Suburban+Hospital/data=!4m7!3m6!1s0x89b7cbe77baa5f41:0x54579d527c71c71f!8m2!3d38.9978202!4d-77.110435!16s%2Fm%2F0yn_3xs!19sChIJQV-qe-fLt4kRH8dxfFKdV1Q?authuser=0&hl=en&rclk=1,Suburban Hospital,Hospital,38.99782,-77.110435,"8600 Old Georgetown Rd, Bethesda, MD 20814, United States"
https://www.google.com/maps/place/The+Royal+London+Hospital/data=!4m7!3m6!1s0x48761ccdbd26d0eb:0xd92bbddae9a3d32c!8m2!3d51.5174138!4d-0.059504!16zL20vMDJqZmx2!19sChIJ69Amvc0cdkgRLNOj6dq9K9k?authuser=0&hl=en&rclk=1,The Royal London Hospital,General hospital,51.517414,-0.059504,"Whitechapel Rd, London E1 1FR, United Kingdom"
https://www.google.com/maps/place/Hong+Ha+General+Hospital/data=!4m7!3m6!1s0x3135ab998d7fb6a5:0x931a195055921e1e!8m2!3d21.0267947!4d105.8390869!16s%2Fg%2F11h1tyqvn!19sChIJpbZ_jZmrNTERHh6SVVAZGpM?authuser=0&hl=en&rclk=1,Hong Ha General Hospital,General hospital,21.026795,105.839087,"16 P. Nguyễn Như Đổ, Văn Miếu, Đống Đa, Hà Nội 100000"
https://www.google.com/maps/place/NYC+Health+%2B+Hospitals+%2F+Bellevue./data=!4m7!3m6!1s0x89c2590c212fc7a9:0x67a293dafcc5f7e0!8m2!3d40.7396865!4d-73.9762044!16zL20vMDYwMGp0!19sChIJqccvIQxZwokR4PfF_NqTomc?authuser=0&hl=en&rclk=1,NYC Health + Hospitals / Bellevue.,Hospital,40.739686,-73.976204,"462 1st Ave., New York, NY 10016, United States"
https://www.google.com/maps/place/Vinmec+Central+Park+International+Hospital/data=!4m7!3m6!1s0x317528abfb30f74b:0x55f580f2f318c370!8m2!3d10.7939771!4d106.7203482!16s%2Fg%2F11cmfb3r__!19sChIJS_cw-6sodTERcMMY8_KA9VU?authuser=0&hl=en&rclk=1,Vinmec Central Park International Hospital,General hospital,10.793977,106.720348,"208 Đ. Nguyễn Hữu Cảnh, Vinhomes Tân Cảng, Bình Thạnh, Hồ Chí Minh 700000"
https://www.google.com/maps/place/Vinmec+International+Hospital/data=!4m7!3m6!1s0x3135ac04daecb877:0xef1e1e02b64fcb4c!8m2!3d20.9962152!4d105.8669144!16s%2Fg%2F1hm4rvfvb!19sChIJd7js2gSsNTERTMtPtgIeHu8?authuser=0&hl=en&rclk=1,Vinmec International Hospital,General hospital,20.996215,105.866914,"458 P. Minh Khai, Khu đô thị Times City, Hai Bà Trưng, Hà Nội 100000"
https://www.google.com/maps/place/University+Hospital+-+London+Health+Sciences+Centre/data=!4m7!3m6!1s0x882eee3e24e6df6d:0x703a642557b93d4c!8m2!3d43.0124531!4d-81.2745418!16s%2Fm%2F02pz8gg!19sChIJbd_mJD7uLogRTD25VyVkOnA?authuser=0&hl=en&rclk=1,University Hospital - London Health Sciences Centre,University hospital,43.012453,-81.274542,"339 Windermere Rd, London, ON N6A 5A5, Canada"
https://www.google.com/maps/place/Holy+Redeemer+Hospital/data=!4m7!3m6!1s0x89c6b117b1c1673f:0xa579aec8a42c72f6!8m2!3d40.109621!4d-75.0824198!16s%2Fg%2F1tfm2dlx!19sChIJP2fBsRexxokR9nIspMiueaU?authuser=0&hl=en&rclk=1,Holy Redeemer Hospital,General hospital,40.109621,-75.08242,"1648 Huntingdon Pike, Meadowbrook, PA 19046, United States"
https://www.google.com/maps/place/Community+Hospital/data=!4m7!3m6!1s0x8811e05c3f871a99:0xf5e3470548c47411!8m2!3d41.5502858!4d-87.5056641!16s%2Fg%2F1ym82ltmg!19sChIJmRqHP1zgEYgREXTESAVH4_U?authuser=0&hl=en&rclk=1,Community Hospital,General hospital,41.550286,-87.505664,"901 Macarthur Blvd, Munster, IN 46321, United States"
https://www.google.com/maps/place/Sibley+Memorial+Hospital/data=!4m7!3m6!1s0x89b7ca0733044b55:0xe38d9501f3252a8!8m2!3d38.936685!4d-77.1089582!16s%2Fm%2F02772rl!19sChIJVUsEMwfKt4kRqFIyH1DZOA4?authuser=0&hl=en&rclk=1,Sibley Memorial Hospital,Hospital,38.936685,-77.108958,"Sibley Mem Hospital, 5255 Loughboro Rd NW, Washington, DC 20016, United States"
https://www.google.com/maps/place/Houston+Methodist+Hospital/data=!4m7!3m6!1s0x8640c07130c55555:0xd0134feffe42ac0b!8m2!3d29.7099061!4d-95.3997186!16zL20vMGRmdm41!19sChIJVVXFMHHAQIYRC6xC_u9PE9A?authuser=0&hl=en&rclk=1,Houston Methodist Hospital,General hospital,29.709906,-95.399719,"6565 Fannin St, Houston, TX 77030, United States"
https://www.google.com/maps/place/Khoa+Ch%E1%BA%A5n+th%C6%B0%C6%A1ng+Ch%E1%BB%89nh+h%C3%ACnh+-+B%E1%BB%87nh+vi%E1%BB%87n+%C4%90a+khoa+Xanh+P%C3%B4n/data=!4m7!3m6!1s0x3135ab71a2f0eb55:0xbceb1481062009db!8m2!3d21.0312596!4d105.8355711!16s%2Fg%2F11v01sqpql!19sChIJVevwonGrNTER2wkgBoEU67w?authuser=0&hl=en&rclk=1,Khoa Chấn thương Chỉnh hình - Bệnh viện Đa khoa Xanh Pôn,General hospital,21.03126,105.835571,"Bệnh viện Đa khoa Xanh Pon, 12A đường Chu Văn An, Điện Biên, Ba Đình, Hà Nội"
https://www.google.com/maps/place/B%E1%BB%87nh+vi%E1%BB%87n+%C4%91a+khoa+hi%E1%BB%87p+ho%C3%A0/data=!4m7!3m6!1s0x313511763519fc1f:0x4a431df997dbd52b!8m2!3d21.3548901!4d105.9866397!16s%2Fg%2F11szd_9pv9!19sChIJH_wZNXYRNTERK9Xbl_kdQ0o?authuser=0&hl=en&rclk=1,Bệnh viện đa khoa hiệp hoà,General hospital,21.35489,105.98664,"Ngo108, Tổ dân phố số 3, Hiệp Hòa, Bắc Giang"
https://www.google.com/maps/place/B%E1%BB%87nh+vi%E1%BB%87n+%C4%90a+khoa+Qu%E1%BB%91c+t%E1%BA%BF+Vinmec+H%E1%BA%A1+Long/data=!4m7!3m6!1s0x314a584160c91447:0x633ee2d56c3d55e4!8m2!3d20.9520439!4d107.0720616!16s%2Fg%2F11clwps6y8!19sChIJRxTJYEFYSjER5FU9bNXiPmM?authuser=0&hl=en&rclk=1,Bệnh viện Đa khoa Quốc tế Vinmec Hạ Long,General hospital,20.952044,107.072062,"10A Lê Thánh Tông, Hồng Gai, Hạ Long, Quảng Ninh"
https://www.google.com/maps/place/Khoa+ch%E1%BA%A9n+%C4%91o%C3%A1n+h%C3%ACnh+%E1%BA%A3nh_+b%E1%BB%87nh+vi%E1%BB%87n+BTL/data=!4m7!3m6!1s0x31350129b96a884d:0x386e4953ccf9fe21!8m2!3d21.1611147!4d105.8495924!16s%2Fg%2F11h7ktl0hh!19sChIJTYhquSkBNTERIf75zFNJbjg?authuser=0&hl=en&rclk=1,Khoa chẩn đoán hình ảnh_ bệnh viện BTL,General hospital,21.161115,105.849592,"Tổ 18, Đông Anh, Hà Nội"
https://www.google.com/maps/place/B%E1%BB%87nh+Vi%E1%BB%87n+Giao+Th%C3%B4ng+V%E1%BA%ADn+T%E1%BA%A3i+V%C4%A9nh+Ph%C3%BAc+-+Khoa+Kh%C3%A1m+B%E1%BB%87nh/data=!4m7!3m6!1s0x3134fc7573e8fc1b:0x491e059277d95914!8m2!3d21.2339993!4d105.6893593!16s%2Fg%2F11b67mytm8!19sChIJG_zoc3X8NDERFFnZd5IFHkk?authuser=0&hl=en&rclk=1,Bệnh Viện Giao Thông Vận Tải Vĩnh Phúc - Khoa Khám Bệnh,General hospital,21.233999,105.689359,"6MMQ+HPX Bệnh Viện Giao Thông Vận Tải Vĩnh Phúc - Khoa Khám Bệnh, Đ. Hai Bà Trưng, Đạo Đức, Phúc Yên, Vĩnh Phúc"
https://www.google.com/maps/place/Dong+Anh+General+Hospital/data=!4m7!3m6!1s0x313500ddeda3e3e7:0xf5016d28393fd8cf!8m2!3d21.1393037!4d105.8534046!16s%2Fg%2F1vpfg074!19sChIJ5-Oj7d0ANTERz9g_OShtAfU?authuser=0&hl=en&rclk=1,Dong Anh General Hospital,General hospital,21.139304,105.853405,"48 Đ. Đản Dị, Uy Nỗ, Đông Anh, Hà Nội"
https://www.google.com/maps/place/Duc+Giang+General+Hospital/data=!4m7!3m6!1s0x3135a997f34f595d:0x734b06579db4d270!8m2!3d21.0613454!4d105.8983239!16s%2Fg%2F1tg7pgx7!19sChIJXVlP85epNTERcNK0nVcGS3M?authuser=0&hl=en&rclk=1,Duc Giang General Hospital,General hospital,21.061345,105.898324,"54 P. Trường Lâm, Đức Giang, Long Biên, Hà Nội"
https://www.google.com/maps/place/Pho+Yen+District+Oriental+Medicine/data=!4m7!3m6!1s0x31351ed307f55f8b:0x286a19ee62ab!8m2!3d21.4145048!4d105.8730678!16s%2Fg%2F1pzplsh_f!19sChIJi1_1B9MeNTERq2LuGWooAAA?authuser=0&hl=en&rclk=1,Pho Yen District Oriental Medicine,General hospital,21.414505,105.873068,"CV7F+R64 Pho Yen District Oriental Medicine, Ba Hàng, Phổ Yên, Thái Nguyên"
https://www.google.com/maps/place/B%E1%BB%87nh+Vi%E1%BB%87n+%C4%90a+Khoa+Qu%E1%BB%91c+T%E1%BA%BF/data=!4m7!3m6!1s0x314a7b6fbcc499b3:0x6e6f028f6d04fbbf!8m2!3d20.8532111!4d106.672751!16s%2Fg%2F11kqgw0nls!19sChIJs5nEvG97SjERv_sEbY8Cb24?authuser=0&hl=en&rclk=1,Bệnh Viện Đa Khoa Quốc Tế,Specialized hospital,20.853211,106.672751,"1 P. Nhà Thương, Cát Dài, Lê Chân, Hải Phòng"
https://www.google.com/maps/place/Thu+Cuc+International+General+Hospital/data=!4m7!3m6!1s0x3135ab106314aebf:0x850c9776536470f4!8m2!3d21.0451282!4d105.8144674!16s%2Fg%2F1hf1xs8y8!19sChIJv64UYxCrNTER9HBkU3aXDIU?authuser=0&hl=en&rclk=1,Thu Cuc International General Hospital,General hospital,21.045128,105.814467,"286-294 Đ. Thụy Khuê, Thuỵ Khuê, Tây Hồ, Hà Nội 100000"
https://www.google.com/maps/place/Hospital+Tien+Lu/data=!4m7!3m6!1s0x3135bf8b293a9995:0x5541e093d7c3fb17!8m2!3d20.7056981!4d106.1342366!16s%2Fg%2F1pzph3b71!19sChIJlZk6KYu_NTERF_vD15PgQVU?authuser=0&hl=en&rclk=1,Hospital Tien Lu,General hospital,20.705698,106.134237,"Quốc lộ 39B, Dị Chế, Tiên Lữ, Hưng Yên"
https://www.google.com/maps/place/Trung+T%C3%A2m+Ch%C4%83m+S%C3%B3c+S%E1%BB%A9c+Kh%E1%BB%8Fe+Sinh+S%E1%BA%A3n+T%E1%BB%89nh+V%C4%A9nh+Ph%C3%BAc/data=!4m7!3m6!1s0x3134facaa4756823:0x7865ac09bcd1af5c!8m2!3d21.3061543!4d105.6187905!16s%2Fg%2F1pzvq1jxr!19sChIJI2h1pMr6NDERXK_RvAmsZXg?authuser=0&hl=en&rclk=1,Trung Tâm Chăm Sóc Sức Khỏe Sinh Sản Tỉnh Vĩnh Phúc,General hospital,21.306154,105.61879,"8J49+FG7 Trung Tâm Chăm Sóc Sức Khỏe Sinh Sản Tỉnh Vĩnh Phúc, Đường Mê Linh, Phường Khai Quang, Thành Phố Vĩnh Yên, Tỉnh Vĩnh Phúc, Việt Nam, Khai Quang, Phường Khai Quang, Thành Phố Vĩnh Yên, Vĩnh Phúc"
